sample_id,gt_label_int,gt_label_name,origin,louvain_cluster
8682,778,scale,objectnet,133
8683,778,scale,objectnet,476
8684,778,scale,objectnet,83
8685,778,scale,imagenet,4
8686,778,scale,imagenet,4
8687,778,scale,imagenet,4
8688,778,scale,imagenet,61
8689,778,scale,imagenet,4
8690,778,scale,imagenet,151
8691,778,scale,imagenet,151
8692,778,scale,imagenet,4
8693,778,scale,imagenet,771
8694,778,scale,imagenet,796
8695,778,scale,imagenet,796
8696,778,scale,imagenet,4
8697,780,schooner,imagenet,326
8698,780,schooner,imagenet,326
8699,780,schooner,imagenet_r,588
8700,780,schooner,imagenet_r,666
8701,780,schooner,imagenet_sketch,326
8702,780,schooner,imagenet_sketch,326
8703,780,schooner,imagenet_sketch,613
8704,780,schooner,imagenet_sketch,326
8705,780,schooner,imagenet_sketch,326
8706,781,scoreboard,imagenet_sketch,472
8707,781,scoreboard,imagenet_sketch,464
8708,781,scoreboard,imagenet_sketch,196
8709,781,scoreboard,imagenet_sketch,472
8710,781,scoreboard,imagenet_sketch,255
8711,781,scoreboard,imagenet_sketch,431
8712,781,scoreboard,imagenet_sketch,431
8713,781,scoreboard,imagenet_sketch,793
8714,782,screen,imagenet_sketch,652
8715,782,screen,imagenet_sketch,164
8716,782,screen,imagenet_sketch,53
8717,782,screen,imagenet_sketch,259
8718,782,screen,imagenet_sketch,53
8719,782,screen,imagenet_sketch,259
8720,782,screen,imagenet_sketch,505
8721,782,screen,imagenet_sketch,53
8722,782,screen,imagenet_sketch,755
8723,782,screen,imagenet_sketch,652
8724,782,screen,imagenet_sketch,164
8725,782,screen,imagenet_sketch,505
8726,782,screen,imagenet_sketch,53
8727,782,screen,imagenet_sketch,652
8728,782,screen,imagenet_sketch,53
8729,782,screen,imagenet_sketch,259
8730,782,screen,imagenet_sketch,54
8731,782,screen,imagenet_sketch,53
8732,782,screen,imagenet_sketch,259
8733,782,screen,imagenet_sketch,505
8734,782,screen,imagenet_sketch,53
8735,782,screen,imagenet_sketch,755
8736,782,screen,imagenet_sketch,652
8737,782,screen,imagenet_sketch,164
8738,782,screen,imagenet_sketch,90
8739,782,screen,imagenet_sketch,652
8740,783,screw,objectnet,615
8741,783,screw,imagenet_sketch,788
8742,783,screw,imagenet_sketch,788
8743,784,screwdriver,imagenet,175
8744,784,screwdriver,imagenet,769
8745,784,screwdriver,imagenet,702
8746,784,screwdriver,imagenet,130
8747,784,screwdriver,imagenet,769
8748,784,screwdriver,imagenet,35
8749,784,screwdriver,imagenet,289
8750,784,screwdriver,imagenet,271
8751,784,screwdriver,imagenet,289
8752,784,screwdriver,imagenet,175
8753,784,screwdriver,imagenet,262
8754,784,screwdriver,imagenet,769
8755,784,screwdriver,imagenet,101
8756,784,screwdriver,imagenet,702
8757,784,screwdriver,imagenet,191
8758,784,screwdriver,imagenet,241
8759,784,screwdriver,imagenet,175
8760,784,screwdriver,imagenet,769
8761,784,screwdriver,imagenet,35
8762,784,screwdriver,imagenet,289
8763,784,screwdriver,imagenet,175
8764,784,screwdriver,imagenet,769
8765,784,screwdriver,imagenet,35
8766,784,screwdriver,imagenet,289
8767,785,seat_belt,imagenet,363
8768,785,seat_belt,imagenet,2
8769,785,seat_belt,imagenet_sketch,778
8770,785,seat_belt,imagenet_sketch,778
8771,785,seat_belt,imagenet_sketch,778
8772,785,seat_belt,imagenet_sketch,553
8773,786,sewing_machine,imagenet,705
8774,786,sewing_machine,imagenet,241
8775,786,sewing_machine,imagenet,241
8776,786,sewing_machine,imagenet,705
8777,786,sewing_machine,imagenet,705
8778,786,sewing_machine,imagenet,662
8779,786,sewing_machine,imagenet,241
8780,786,sewing_machine,imagenet,705
8781,786,sewing_machine,imagenet,241
8782,786,sewing_machine,imagenet,705
8783,786,sewing_machine,imagenet,662
8784,786,sewing_machine,imagenet,241
8785,786,sewing_machine,imagenet,705
8786,786,sewing_machine,imagenet,662
8787,787,shield,imagenet,105
8788,787,shield,imagenet,693
8789,787,shield,imagenet,791
8790,787,shield,imagenet,89
8791,787,shield,imagenet,144
8792,787,shield,imagenet,776
8793,787,shield,imagenet,693
8794,787,shield,imagenet,776
8795,787,shield,imagenet,693
8796,787,shield,imagenet_r,643
8797,787,shield,imagenet_r,524
8798,905,window_shade,imagenet,105
8799,789,shoji,imagenet,341
8800,789,shoji,imagenet,575
8801,789,shoji,imagenet,692
8802,789,shoji,imagenet,692
8803,789,shoji,imagenet_sketch,436
8804,789,shoji,imagenet_sketch,436
8805,789,shoji,imagenet_sketch,436
8806,789,shoji,imagenet_sketch,436
8807,789,shoji,imagenet_sketch,436
8808,790,shopping_basket,objectnet,703
8809,790,shopping_basket,objectnet,416
8810,790,shopping_basket,objectnet,604
8811,790,shopping_basket,objectnet,703
8812,790,shopping_basket,objectnet,602
8813,790,shopping_basket,objectnet,155
8814,790,shopping_basket,objectnet,603
8815,790,shopping_basket,objectnet,633
8816,790,shopping_basket,objectnet,20
8817,790,shopping_basket,objectnet,39
8818,790,shopping_basket,objectnet,604
8819,790,shopping_basket,objectnet,620
8820,790,shopping_basket,objectnet,790
8821,790,shopping_basket,objectnet,620
8822,790,shopping_basket,objectnet,674
8823,790,shopping_basket,objectnet,598
8824,790,shopping_basket,objectnet,235
8825,790,shopping_basket,objectnet,594
8826,790,shopping_basket,objectnet,608
8827,790,shopping_basket,objectnet,701
8828,790,shopping_basket,objectnet,476
8829,790,shopping_basket,objectnet,494
8830,790,shopping_basket,objectnet,768
8831,790,shopping_basket,objectnet,790
8832,790,shopping_basket,objectnet,797
8833,790,shopping_basket,objectnet,44
8834,790,shopping_basket,objectnet,682
8835,790,shopping_basket,objectnet,790
8836,790,shopping_basket,objectnet,502
8837,790,shopping_basket,objectnet,702
8838,790,shopping_basket,objectnet,651
8839,790,shopping_basket,objectnet,613
8840,790,shopping_basket,objectnet,617
8841,790,shopping_basket,objectnet,655
8842,790,shopping_basket,objectnet,608
8843,790,shopping_basket,objectnet,261
8844,790,shopping_basket,objectnet,651
8845,790,shopping_basket,objectnet,39
8846,790,shopping_basket,objectnet,155
8847,790,shopping_basket,objectnet,235
8848,790,shopping_basket,objectnet,275
8849,790,shopping_basket,objectnet,651
8850,790,shopping_basket,objectnet,154
8851,790,shopping_basket,objectnet,404
8852,790,shopping_basket,objectnet,797
8853,790,shopping_basket,objectnet,395
8854,790,shopping_basket,objectnet,147
8855,790,shopping_basket,objectnet,629
8856,790,shopping_basket,objectnet,651
8857,790,shopping_basket,objectnet,454
8858,790,shopping_basket,objectnet,620
8859,790,shopping_basket,objectnet,726
8860,790,shopping_basket,objectnet,701
8861,790,shopping_basket,objectnet,7
8862,790,shopping_basket,objectnet,201
8863,790,shopping_basket,objectnet,570
8864,790,shopping_basket,imagenet,613
8865,790,shopping_basket,imagenet,613
8866,790,shopping_basket,imagenet,653
8867,790,shopping_basket,imagenet,613
8868,790,shopping_basket,imagenet,693
8869,790,shopping_basket,imagenet,693
8870,790,shopping_basket,imagenet,613
8871,790,shopping_basket,imagenet,613
8872,792,shovel,imagenet,258
8873,792,shovel,objectnet,494
8874,792,shovel,objectnet,690
8875,792,shovel,objectnet,682
8876,792,shovel,objectnet,677
8877,792,shovel,objectnet,10
8878,792,shovel,objectnet,739
8879,792,shovel,objectnet,33
8880,792,shovel,objectnet,235
8881,792,shovel,imagenet,258
8882,792,shovel,imagenet,406
8883,792,shovel,imagenet,591
8884,792,shovel,imagenet,591
8885,792,shovel,imagenet,362
8886,792,shovel,imagenet,591
8887,792,shovel,imagenet,591
8888,792,shovel,imagenet,591
8889,792,shovel,imagenet,362
8890,792,shovel,imagenet,201
8891,792,shovel,imagenet_a,715
8892,792,shovel,imagenet_a,151
8893,793,shower_cap,imagenet,66
8894,793,shower_cap,imagenet,66
8895,793,shower_cap,imagenet,695
8896,793,shower_cap,imagenet,363
8897,793,shower_cap,imagenet,438
8898,793,shower_cap,imagenet,66
8899,793,shower_cap,imagenet,17
8900,793,shower_cap,imagenet,38
8901,793,shower_cap,imagenet,0
8902,793,shower_cap,imagenet,66
8903,793,shower_cap,imagenet,695
8904,793,shower_cap,imagenet,302
8905,793,shower_cap,imagenet_sketch,211
8906,793,shower_cap,imagenet_sketch,29
8907,793,shower_cap,imagenet_sketch,211
8908,793,shower_cap,imagenet_sketch,211
8909,793,shower_cap,imagenet_sketch,211
8910,793,shower_cap,imagenet_sketch,29
8911,793,shower_cap,imagenet_sketch,779
8912,793,shower_cap,imagenet_sketch,713
8913,793,shower_cap,imagenet_sketch,211
8914,794,shower_curtain,imagenet,693
8915,794,shower_curtain,imagenet,253
8916,794,shower_curtain,imagenet,740
8917,794,shower_curtain,imagenet,698
8918,794,shower_curtain,imagenet,740
8919,794,shower_curtain,imagenet,704
8920,794,shower_curtain,imagenet,740
8921,794,shower_curtain,imagenet,704
8922,794,shower_curtain,imagenet,698
8923,794,shower_curtain,imagenet,693
8924,794,shower_curtain,imagenet,430
8925,794,shower_curtain,imagenet,740
8926,794,shower_curtain,imagenet,698
8927,794,shower_curtain,imagenet,736
8928,794,shower_curtain,imagenet,740
8929,794,shower_curtain,imagenet,740
8930,794,shower_curtain,imagenet,704
8931,796,ski_mask,imagenet,253
8932,797,sleeping_bag,imagenet,642
8933,797,sleeping_bag,objectnet,23
8934,797,sleeping_bag,objectnet,219
8935,797,sleeping_bag,imagenet,642
8936,797,sleeping_bag,imagenet,536
8937,797,sleeping_bag,imagenet,536
8938,797,sleeping_bag,imagenet,642
8939,797,sleeping_bag,imagenet,536
8940,797,sleeping_bag,imagenet,642
8941,797,sleeping_bag,imagenet,544
8942,797,sleeping_bag,imagenet,21
8943,797,sleeping_bag,imagenet,536
8944,797,sleeping_bag,imagenet,415
8945,797,sleeping_bag,imagenet,642
8946,797,sleeping_bag,imagenet,253
8947,797,sleeping_bag,imagenet,536
8948,797,sleeping_bag,imagenet,536
8949,797,sleeping_bag,imagenet_sketch,187
8950,797,sleeping_bag,imagenet_sketch,187
8951,797,sleeping_bag,imagenet_sketch,51
8952,797,sleeping_bag,imagenet_sketch,531
8953,797,sleeping_bag,imagenet_sketch,779
8954,797,sleeping_bag,imagenet_sketch,187
8955,797,sleeping_bag,imagenet_sketch,531
8956,798,slide_rule,imagenet,706
8957,798,slide_rule,imagenet,382
8958,798,slide_rule,imagenet,706
8959,798,slide_rule,imagenet,706
8960,798,slide_rule,imagenet,382
8961,798,slide_rule,imagenet,382
8962,798,slide_rule,imagenet,706
8963,798,slide_rule,imagenet,436
8964,798,slide_rule,imagenet,326
8965,872,tripod,imagenet,382
8966,798,slide_rule,imagenet,673
8967,872,tripod,imagenet,382
8968,798,slide_rule,imagenet,382
8969,798,slide_rule,imagenet,706
8970,798,slide_rule,imagenet,706
8971,798,slide_rule,imagenet_sketch,442
8972,798,slide_rule,imagenet_sketch,442
8973,799,sliding_door,imagenet,650
8974,800,slot,imagenet_sketch,414
8975,800,slot,imagenet_sketch,478
8976,800,slot,imagenet_sketch,478
8977,800,slot,imagenet_sketch,175
8978,800,slot,imagenet_sketch,414
8979,800,slot,imagenet_sketch,509
8980,801,snorkel,imagenet,22
8981,801,snorkel,imagenet,22
8982,801,snorkel,imagenet,22
8983,801,snorkel,imagenet,22
8984,801,snorkel,imagenet,22
8985,801,snorkel,imagenet,22
8986,801,snorkel,imagenet,250
8987,801,snorkel,imagenet,22
8988,801,snorkel,imagenet,22
8989,801,snorkel,imagenet,22
8990,801,snorkel,imagenet,22
8991,801,snorkel,imagenet,22
8992,801,snorkel,imagenet,22
8993,801,snorkel,imagenet_sketch,472
8994,801,snorkel,imagenet_sketch,111
8995,801,snorkel,imagenet_sketch,111
8996,801,snorkel,imagenet_sketch,111
8997,801,snorkel,imagenet_sketch,111
8998,801,snorkel,imagenet_sketch,243
8999,801,snorkel,imagenet_sketch,111
9000,801,snorkel,imagenet_sketch,111
9001,801,snorkel,imagenet_sketch,709
9002,801,snorkel,imagenet_sketch,111
9003,801,snorkel,imagenet_sketch,783
9004,803,snowplow,imagenet,771
9005,803,snowplow,imagenet_sketch,444
9006,803,snowplow,imagenet_sketch,58
9007,803,snowplow,imagenet_sketch,58
9008,803,snowplow,imagenet_sketch,58
9009,803,snowplow,imagenet_sketch,444
9010,803,snowplow,imagenet_sketch,778
9011,804,soap_dispenser,objectnet,598
9012,804,soap_dispenser,objectnet,372
9013,804,soap_dispenser,objectnet,32
9014,804,soap_dispenser,objectnet,596
9015,804,soap_dispenser,objectnet,626
9016,804,soap_dispenser,objectnet,615
9017,804,soap_dispenser,objectnet,372
9018,804,soap_dispenser,objectnet,692
9019,804,soap_dispenser,objectnet,708
9020,804,soap_dispenser,objectnet,32
9021,804,soap_dispenser,objectnet,616
9022,804,soap_dispenser,objectnet,37
9023,804,soap_dispenser,objectnet,217
9024,804,soap_dispenser,objectnet,275
9025,804,soap_dispenser,objectnet,606
9026,804,soap_dispenser,objectnet,476
9027,804,soap_dispenser,objectnet,31
9028,804,soap_dispenser,objectnet,655
9029,804,soap_dispenser,objectnet,681
9030,804,soap_dispenser,objectnet,275
9031,804,soap_dispenser,objectnet,655
9032,804,soap_dispenser,objectnet,259
9033,804,soap_dispenser,objectnet,620
9034,804,soap_dispenser,objectnet,372
9035,804,soap_dispenser,objectnet,217
9036,804,soap_dispenser,objectnet,621
9037,804,soap_dispenser,objectnet,605
9038,804,soap_dispenser,objectnet,603
9039,804,soap_dispenser,imagenet,511
9040,804,soap_dispenser,imagenet,511
9041,804,soap_dispenser,imagenet,57
9042,804,soap_dispenser,imagenet,589
9043,804,soap_dispenser,imagenet,710
9044,804,soap_dispenser,imagenet,111
9045,804,soap_dispenser,imagenet,306
9046,804,soap_dispenser,imagenet,57
9047,804,soap_dispenser,imagenet,511
9048,804,soap_dispenser,imagenet_sketch,779
9049,804,soap_dispenser,imagenet_sketch,339
9050,804,soap_dispenser,imagenet_sketch,339
9051,804,soap_dispenser,imagenet_sketch,647
9052,804,soap_dispenser,imagenet_sketch,778
9053,804,soap_dispenser,imagenet_sketch,779
9054,806,sock,imagenet,431
9055,806,sock,imagenet,279
9056,806,sock,imagenet,454
9057,806,sock,imagenet,234
9058,806,sock,imagenet,409
9059,806,sock,imagenet_sketch,436
9060,807,solar_dish,imagenet,774
9061,807,solar_dish,imagenet,151
9062,807,solar_dish,imagenet,774
9063,807,solar_dish,imagenet_sketch,414
9064,807,solar_dish,imagenet_sketch,414
9065,809,soup_bowl,objectnet,594
9066,809,soup_bowl,objectnet,655
9067,809,soup_bowl,objectnet,159
9068,809,soup_bowl,objectnet,156
9069,809,soup_bowl,objectnet,594
9070,809,soup_bowl,objectnet,99
9071,809,soup_bowl,objectnet,159
9072,809,soup_bowl,objectnet,216
9073,809,soup_bowl,objectnet,711
9074,809,soup_bowl,objectnet,655
9075,809,soup_bowl,objectnet,620
9076,809,soup_bowl,objectnet,405
9077,809,soup_bowl,objectnet,39
9078,809,soup_bowl,objectnet,711
9079,809,soup_bowl,objectnet,626
9080,809,soup_bowl,objectnet,39
9081,809,soup_bowl,objectnet,602
9082,809,soup_bowl,objectnet,604
9083,809,soup_bowl,objectnet,32
9084,809,soup_bowl,objectnet,654
9085,809,soup_bowl,objectnet,623
9086,809,soup_bowl,objectnet,629
9087,809,soup_bowl,objectnet,20
9088,809,soup_bowl,objectnet,154
9089,809,soup_bowl,objectnet,154
9090,809,soup_bowl,objectnet,629
9091,809,soup_bowl,objectnet,677
9092,809,soup_bowl,objectnet,628
9093,809,soup_bowl,objectnet,122
9094,809,soup_bowl,objectnet,629
9095,809,soup_bowl,objectnet,154
9096,809,soup_bowl,objectnet,476
9097,810,space_bar,imagenet,368
9098,810,space_bar,imagenet,368
9099,810,space_bar,imagenet,368
9100,810,space_bar,imagenet,368
9101,810,space_bar,imagenet,368
9102,810,space_bar,imagenet,368
9103,810,space_bar,imagenet,368
9104,810,space_bar,imagenet,368
9105,810,space_bar,imagenet,368
9106,810,space_bar,imagenet,368
9107,810,space_bar,imagenet,368
9108,810,space_bar,imagenet,368
9109,810,space_bar,imagenet,368
9110,810,space_bar,imagenet,368
9111,810,space_bar,imagenet,368
9112,810,space_bar,imagenet,368
9113,810,space_bar,imagenet,368
9114,810,space_bar,imagenet_sketch,380
9115,810,space_bar,imagenet_sketch,380
9116,811,space_heater,objectnet,59
9117,811,space_heater,objectnet,216
9118,811,space_heater,objectnet,20
9119,811,space_heater,objectnet,230
9120,811,space_heater,objectnet,593
9121,811,space_heater,objectnet,561
9122,811,space_heater,objectnet,593
9123,811,space_heater,imagenet,262
9124,811,space_heater,imagenet,648
9125,560,football_helmet,imagenet,408
9126,811,space_heater,imagenet,2
9127,811,space_heater,imagenet,648
9128,811,space_heater,imagenet,712
9129,811,space_heater,imagenet,2
9130,811,space_heater,imagenet,262
9131,811,space_heater,imagenet,648
9132,811,space_heater,imagenet,193
9133,811,space_heater,imagenet,262
9134,811,space_heater,imagenet,302
9135,811,space_heater,imagenet,648
9136,560,football_helmet,imagenet,408
9137,811,space_heater,imagenet,774
9138,811,space_heater,imagenet,712
9139,811,space_heater,imagenet,357
9140,811,space_heater,imagenet,262
9141,560,football_helmet,imagenet,408
9142,811,space_heater,imagenet,262
9143,811,space_heater,imagenet,648
9144,811,space_heater,imagenet,637
9145,811,space_heater,imagenet,262
9146,811,space_heater,imagenet,718
9147,811,space_heater,imagenet,648
9148,811,space_heater,imagenet_sketch,774
9149,811,space_heater,imagenet_sketch,484
9150,811,space_heater,imagenet_sketch,774
9151,811,space_heater,imagenet_sketch,484
9152,812,space_shuttle,imagenet,645
9153,812,space_shuttle,imagenet,645
9154,812,space_shuttle,imagenet,645
9155,813,spatula,objectnet,316
9156,813,spatula,objectnet,602
9157,813,spatula,objectnet,622
9158,813,spatula,objectnet,607
9159,813,spatula,objectnet,597
9160,813,spatula,objectnet,604
9161,813,spatula,objectnet,32
9162,813,spatula,objectnet,797
9163,813,spatula,objectnet,7
9164,813,spatula,objectnet,83
9165,813,spatula,objectnet,32
9166,813,spatula,objectnet,630
9167,813,spatula,objectnet,655
9168,813,spatula,objectnet,616
9169,813,spatula,objectnet,544
9170,813,spatula,imagenet,191
9171,813,spatula,imagenet,671
9172,813,spatula,imagenet,191
9173,813,spatula,imagenet,5
9174,813,spatula,imagenet,685
9175,813,spatula,imagenet,191
9176,868,tray,imagenet,4
9177,813,spatula,imagenet,191
9178,813,spatula,imagenet,191
9179,814,speedboat,imagenet,2
9180,814,speedboat,imagenet,562
9181,814,speedboat,imagenet,183
9182,814,speedboat,imagenet,562
9183,814,speedboat,imagenet,582
9184,814,speedboat,imagenet,562
9185,814,speedboat,imagenet_sketch,65
9186,814,speedboat,imagenet_sketch,65
9187,814,speedboat,imagenet_sketch,685
9188,816,spindle,imagenet,280
9189,816,spindle,imagenet,421
9190,816,spindle,imagenet,421
9191,816,spindle,imagenet,280
9192,816,spindle,imagenet,522
9193,816,spindle,imagenet,421
9194,816,spindle,imagenet,280
9195,816,spindle,imagenet,421
9196,816,spindle,imagenet,285
9197,816,spindle,imagenet,522
9198,816,spindle,imagenet,522
9199,816,spindle,imagenet,522
9200,816,spindle,imagenet,285
9201,816,spindle,imagenet,421
9202,816,spindle,imagenet,421
9203,816,spindle,imagenet,421
9204,816,spindle,imagenet,421
9205,816,spindle,imagenet,421
9206,816,spindle,imagenet,522
9207,816,spindle,imagenet,421
9208,817,sports_car,imagenet,395
9209,817,sports_car,imagenet,724
9210,818,spotlight,imagenet,725
9211,818,spotlight,imagenet,311
9212,818,spotlight,imagenet,592
9213,818,spotlight,imagenet,725
9214,818,spotlight,imagenet,311
9215,818,spotlight,imagenet,507
9216,818,spotlight,imagenet,472
9217,818,spotlight,imagenet,59
9218,818,spotlight,imagenet,592
9219,818,spotlight,imagenet,252
9220,905,window_shade,imagenet,712
9221,818,spotlight,imagenet,643
9222,818,spotlight,imagenet,725
9223,818,spotlight,imagenet,311
9224,818,spotlight,imagenet,592
9225,818,spotlight,imagenet,592
9226,905,window_shade,imagenet,712
9227,818,spotlight,imagenet,643
9228,818,spotlight,imagenet,725
9229,818,spotlight,imagenet,437
9230,818,spotlight,imagenet,311
9231,818,spotlight,imagenet,311
9232,818,spotlight,imagenet,575
9233,818,spotlight,imagenet,59
9234,818,spotlight,imagenet,736
9235,632,loudspeaker,imagenet,73
9236,818,spotlight,imagenet,726
9237,818,spotlight,imagenet,592
9238,818,spotlight,imagenet,643
9239,818,spotlight,imagenet,725
9240,818,spotlight,imagenet,311
9241,818,spotlight,imagenet,592
9242,818,spotlight,imagenet_sketch,592
9243,818,spotlight,imagenet_sketch,779
9244,818,spotlight,imagenet_sketch,779
9245,818,spotlight,imagenet_sketch,779
9246,818,spotlight,imagenet,725
